23
134, 16, (9078,  9069)
135, 13, (7298,  8100)
136, 17, (9078,  9069)
137, 15, (9078,  9069)
138, 14, (9078,  9069)
139, 14, (9078,  9069)
140, 14, (9078,  9069)
141, 17, (9078,  9069)
142, 15, (9078,  9069)
143, 15, (9078,  9069)
144, 15, (9078,  9069)
145, 14, (9078,  9069)
146, 15, (9078,  9069)
147, 15, (9078,  9069)
148, 14, (9078,  9069)
149, 13, (9078,  9069)
150, 15, (9078,  9069)
151, 13, (9078,  9069)
152, 15, (9078,  9069)
153, 15, (7298,  8100)
154, 14, (9078,  9069)
155, 15, (9078,  9069)
156, 13, (9078,  9069)
157, 15, (9078,  9069)
158, 15, (9078,  9069)
159, 14, (9078,  9069)
160, 16, (9078,  9069)
161, 14, (7298,  8100)
162, 14, (9078,  9069)
163, 15, (9078,  9069)
164, 14, (9078,  9069)
165, 14, (9078,  9069)
166, 15, (9078,  9069)
167, 14, (7298,  8100)
168, 17, (9078,  9069)
169, 17, (9078,  9069)
170, 14, (9078,  9069)
171, 17, (9078,  9069)
172, 15, (9078,  9069)
173, 15, (9078,  9069)
174, 17, (9078,  9069)
175, 15, (9078,  9069)
176, 14, (9078,  9069)
177, 14, (9078,  9069)
178, 15, (9078,  9069)
179, 14, (9078,  9069)
180, 15, (9078,  9069)
181, 14, (7298,  8100)
182, 14, (9078,  9069)
183, 14, (9078,  9069)
184, 14, (9078,  9069)
185, 14, (9078,  9069)
186, 17, (9078,  9069)
187, 13, (9078,  9069)
188, 15, (9078,  9069)
189, 15, (9078,  9069)
190, 17, (9078,  9069)
191, 14, (9078,  9069)
192, 16, (9078,  9069)
193, 15, (9078,  9069)
194, 14, (9078,  9069)
195, 14, (9078,  9069)
196, 18, (9078,  9069)
197, 16, (9078,  9069)
198, 15, (9078,  9069)
199, 15, (9078,  9069)
200, 16, (7298,  8100)
201, 18, (9078,  9069)
202, 16, (9078,  9069)
203, 15, (9078,  9069)
204, 14, (9078,  9069)
205, 14, (9078,  9069)
206, 15, (9078,  9069)
207, 14, (9078,  9069)
208, 15, (7298,  8100)
209, 15, (9078,  9069)
210, 14, (9078,  9069)
211, 13, (9078,  9069)
212, 15, (9078,  9069)
213, 15, (9078,  9069)
214, 15, (9078,  9069)
215, 17, (9078,  9069)
216, 13, (9078,  9069)
217, 15, (9078,  9069)
218, 17, (9078,  9069)
219, 17, (9078,  9069)
220, 14, (9078,  9069)
221, 14, (9078,  9069)
222, 15, (9078,  9069)
223, 18, (9078,  9069)
224, 15, (9078,  9069)
225, 15, (9078,  9069)
226, 15, (9078,  9069)
227, 17, (9078,  9069)
228, 13, (9078,  9069)
229, 16, (9078,  9069)
230, 15, (9078,  9069)
231, 15, (9078,  9069)
232, 14, (9078,  9069)
233, 16, (9078,  9069)
234, 18, (9078,  9069)
235, 15, (9078,  9069)
236, 16, (9078,  9069)
237, 15, (7298,  8100)
238, 15, (9078,  9069)
239, 13, (9078,  9069)
240, 15, (9078,  9069)
241, 14, (9078,  9069)
242, 15, (7298,  8100)
243, 14, (9078,  9069)
244, 15, (9078,  9069)
245, 15, (9078,  9069)
246, 14, (9078,  9069)
247, 14, (9078,  9069)
248, 16, (9078,  9069)
249, 14, (9078,  9069)
250, 14, (9078,  9069)
251, 15, (9078,  9069)
252, 14, (9078,  9069)
253, 15, (7298,  8100)
254, 15, (9078,  9069)
255, 14, (9078,  9069)
256, 14, (9078,  9069)
257, 14, (9078,  9069)
258, 16, (9078,  9069)
259, 15, (9078,  9069)
260, 18, (9078,  9069)
261, 15, (7298,  8100)
262, 16, (9078,  9069)
263, 16, (9078,  9069)
264, 14, (9078,  9069)
265, 15, (9078,  9069)
266, 15, (9078,  9069)
267, 14, (9078,  9069)
268, 14, (9078,  9069)
269, 15, (9078,  9069)
270, 17, (9078,  9069)
271, 14, (9078,  9069)
272, 16, (9078,  9069)
273, 16, (9078,  9069)
274, 13, (9078,  9069)
275, 16, (9078,  9069)
276, 13, (9078,  9069)
277, 14, (9078,  9069)
278, 13, (9078,  9069)
279, 14, (9078,  9069)
280, 15, (9078,  9069)
281, 15, (9078,  9069)
282, 15, (9078,  9069)
283, 13, (9078,  9069)
284, 15, (9078,  9069)
285, 14, (9078,  9069)
286, 15, (9078,  9069)
287, 17, (9078,  9069)
288, 16, (9078,  9069)
289, 13, (9078,  9069)
290, 14, (9078,  9069)
291, 16, (9078,  9069)
292, 13, (9078,  9069)
293, 16, (7298,  8100)
294, 16, (9078,  9069)
295, 15, (9078,  9069)
296, 14, (9078,  9069)
297, 15, (9078,  9069)
298, 16, (9078,  9069)
299, 14, (9078,  9069)
300, 14, (9078,  9069)
301, 13, (9078,  9069)
302, 14, (9078,  9069)
303, 17, (7298,  8100)
304, 14, (9078,  9069)
305, 15, (9078,  9069)
306, 15, (9078,  9069)
307, 16, (9078,  9069)
308, 15, (9078,  9069)
309, 14, (9078,  9069)
310, 13, (9078,  9069)
311, 15, (9078,  9069)
312, 15, (9078,  9069)
313, 16, (9078,  9069)
314, 16, (9078,  9069)
315, 14, (9078,  9069)
316, 15, (7298,  8100)
317, 14, (9078,  9069)
318, 13, (9078,  9069)
319, 15, (9078,  9069)
320, 15, (9078,  9069)
321, 14, (9078,  9069)
322, 14, (7298,  8100)
323, 14, (9078,  9069)
324, 14, (9078,  9069)
325, 13, (9078,  9069)
326, 15, (9078,  9069)
327, 15, (9078,  9069)
328, 15, (9078,  9069)
329, 17, (9078,  9069)
330, 15, (9078,  9069)
331, 19, (9078,  9069)
332, 15, (7298,  8100)
333, 18, (9078,  9069)
334, 17, (9078,  9069)
335, 14, (9078,  9069)
336, 17, (9078,  9069)
337, 16, (9078,  9069)
338, 14, (9078,  9069)
339, 14, (9078,  9069)
340, 16, (9078,  9069)
341, 14, (9078,  9069)
342, 16, (9078,  9069)
343, 14, (7298,  8100)
344, 16, (9078,  9069)
345, 16, (9078,  9069)
346, 13, (9078,  9069)
347, 15, (9078,  9069)
348, 15, (9078,  9069)
349, 15, (9078,  9069)
350, 15, (9078,  9069)
351, 15, (9078,  9069)
352, 14, (9078,  9069)
353, 13, (9078,  9069)
354, 16, (9078,  9069)
355, 14, (9078,  9069)
356, 16, (9078,  9069)
357, 15, (7298,  8100)
358, 15, (9078,  9069)
359, 14, (9078,  9069)
360, 16, (9078,  9069)
361, 14, (9078,  9069)
362, 15, (9078,  9069)
363, 16, (9078,  9069)
364, 16, (9078,  9069)
365, 16, (9078,  9069)
366, 16, (9078,  9069)
367, 15, (9078,  9069)
368, 14, (9078,  9069)
369, 15, (9078,  9069)
370, 14, (9078,  9069)
371, 13, (9078,  9069)
372, 16, (9078,  9069)
373, 14, (9078,  9069)
374, 15, (7298,  8100)
375, 14, (9078,  9069)
376, 14, (9078,  9069)
377, 14, (9078,  9069)
378, 16, (7298,  8100)
379, 15, (9078,  9069)
380, 17, (9078,  9069)
381, 15, (9078,  9069)
382, 15, (9078,  9069)
383, 15, (9078,  9069)
384, 17, (9078,  9069)
385, 16, (9078,  9069)
386, 15, (9078,  9069)
387, 15, (9078,  9069)
388, 13, (9078,  9069)
389, 19, (9078,  9069)
390, 14, (9078,  9069)
391, 15, (7298,  8100)
392, 14, (9078,  9069)
393, 15, (9078,  9069)
394, 16, (9078,  9069)
395, 15, (9078,  9069)
396, 15, (9078,  9069)
397, 15, (9078,  9069)
398, 14, (9078,  9069)
399, 15, (9078,  9069)
400, 15, (9078,  9069)
401, 14, (9078,  9069)
402, 15, (7298,  8100)
403, 18, (9078,  9069)
404, 15, (9078,  9069)
405, 13, (9078,  9069)
406, 14, (9078,  9069)
407, 18, (9078,  9069)
408, 14, (9078,  9069)
409, 14, (9078,  9069)
410, 13, (9078,  9069)
411, 16, (9078,  9069)
412, 16, (9078,  9069)
413, 15, (9078,  9069)
414, 14, (9078,  9069)
415, 14, (9078,  9069)
416, 15, (7298,  8100)
417, 13, (9078,  9069)
418, 14, (9078,  9069)
419, 16, (9078,  9069)
420, 15, (9078,  9069)
421, 17, (9078,  9069)
422, 15, (9078,  9069)
423, 14, (9078,  9069)
424, 17, (9078,  9069)
425, 14, (9078,  9069)
426, 15, (9078,  9069)
427, 13, (9078,  9069)
428, 14, (9078,  9069)
429, 15, (9078,  9069)
430, 15, (9078,  9069)
431, 15, (9078,  9069)
432, 14, (9078,  9069)
433, 13, (9078,  9069)
434, 15, (9078,  9069)
435, 15, (9078,  9069)
436, 14, (9078,  9069)
437, 17, (9078,  9069)
438, 17, (9078,  9069)
439, 17, (7298,  8100)
440, 17, (7298,  8100)
441, 18, (9078,  9069)
442, 16, (9078,  9069)
443, 16, (9078,  9069)
444, 15, (9078,  9069)
445, 15, (9078,  9069)
446, 15, (9078,  9069)
447, 14, (9078,  9069)
448, 14, (9078,  9069)
449, 15, (9078,  9069)
450, 13, (9078,  9069)
451, 15, (9078,  9069)
452, 14, (9078,  9069)
453, 14, (9078,  9069)
454, 14, (9078,  9069)
455, 15, (9078,  9069)
456, 14, (9078,  9069)
457, 16, (9078,  9069)
458, 15, (9078,  9069)
459, 14, (9078,  9069)
460, 14, (9078,  9069)
461, 15, (9078,  9069)
462, 16, (9078,  9069)
463, 16, (9078,  9069)
464, 14, (9078,  9069)
465, 15, (9078,  9069)
466, 16, (9078,  9069)
467, 16, (9078,  9069)
468, 14, (9078,  9069)
469, 15, (9078,  9069)
470, 14, (9078,  9069)
471, 15, (9078,  9069)
472, 13, (9078,  9069)
473, 15, (9078,  9069)
474, 17, (9078,  9069)
475, 14, (9078,  9069)
476, 15, (9078,  9069)
477, 17, (9078,  9069)
478, 16, (9078,  9069)
479, 16, (9078,  9069)
480, 15, (9078,  9069)
481, 14, (9078,  9069)
482, 17, (9078,  9069)
483, 17, (9078,  9069)
484, 15, (9078,  9069)
485, 14, (9078,  9069)
486, 17, (9078,  9069)
487, 14, (9078,  9069)
488, 15, (9078,  9069)
489, 15, (9078,  9069)
490, 16, (9078,  9069)
491, 15, (9078,  9069)
492, 15, (9078,  9069)
493, 16, (9078,  9069)
494, 16, (9078,  9069)
495, 13, (9078,  9069)
496, 16, (9078,  9069)
497, 15, (9078,  9069)
498, 15, (9078,  9069)
499, 16, (9078,  9069)
500, 16, (9078,  9069)
501, 18, (9078,  9069)
502, 17, (9078,  9069)
503, 15, (9078,  9069)
504, 15, (9078,  9069)
505, 14, (9078,  9069)
506, 18, (9078,  9069)
507, 14, (9078,  9069)
508, 15, (9078,  9069)
509, 16, (9078,  9069)
510, 15, (9078,  9069)
511, 17, (9078,  9069)
512, 13, (9078,  9069)
513, 14, (9078,  9069)
514, 16, (9078,  9069)
515, 14, (9078,  9069)
516, 15, (9078,  9069)
517, 14, (9078,  9069)
518, 15, (9078,  9069)
519, 16, (9078,  9069)
520, 13, (9078,  9069)
521, 17, (9078,  9069)
522, 15, (9078,  9069)
523, 16, (9078,  9069)
524, 14, (9078,  9069)
525, 14, (9078,  9069)
526, 15, (9078,  9069)
527, 15, (9078,  9069)
528, 16, (9078,  9069)
529, 17, (9078,  9069)
530, 17, (9078,  9069)
531, 16, (9078,  9069)
532, 14, (9078,  9069)
533, 15, (9078,  9069)
534, 17, (9078,  9069)
535, 15, (9078,  9069)
536, 16, (9078,  9069)
537, 14, (9078,  9069)
538, 15, (9078,  9069)
539, 16, (9078,  9069)
540, 13, (9078,  9069)
541, 17, (9078,  9069)
542, 16, (9078,  9069)
543, 15, (9078,  9069)
544, 14, (9078,  9069)
545, 15, (9078,  9069)
546, 16, (9078,  9069)
547, 18, (7298,  8100)
548, 15, (9078,  9069)
549, 15, (9078,  9069)
550, 14, (9078,  9069)
551, 14, (9078,  9069)
552, 15, (9078,  9069)
553, 14, (9078,  9069)
554, 16, (9078,  9069)
555, 16, (9078,  9069)
556, 15, (9078,  9069)
557, 14, (9078,  9069)
558, 14, (7298,  8100)
559, 15, (9078,  9069)
560, 15, (9078,  9069)
561, 15, (9078,  9069)
562, 14, (9078,  9069)
563, 14, (9078,  9069)
564, 17, (9078,  9069)
565, 15, (9078,  9069)
566, 14, (9078,  9069)
567, 15, (9078,  9069)
568, 16, (9078,  9069)
569, 15, (9078,  9069)
570, 15, (9078,  9069)
571, 14, (9078,  9069)
572, 16, (9078,  9069)
573, 17, (9078,  9069)
574, 15, (9078,  9069)
575, 16, (9078,  9069)
576, 15, (9078,  9069)
577, 13, (9078,  9069)
578, 18, (9078,  9069)
579, 15, (9078,  9069)
580, 13, (9078,  9069)
581, 15, (9078,  9069)
582, 15, (9078,  9069)
583, 18, (9078,  9069)
584, 15, (9078,  9069)
585, 17, (9078,  9069)
586, 14, (9078,  9069)
587, 15, (9078,  9069)
588, 15, (9078,  9069)
589, 15, (9078,  9069)
590, 14, (9078,  9069)
591, 14, (9078,  9069)
592, 15, (9078,  9069)
593, 14, (9078,  9069)
594, 14, (9078,  9069)
595, 17, (9078,  9069)
596, 15, (9078,  9069)
597, 14, (9078,  9069)
598, 16, (9078,  9069)
599, 16, (9078,  9069)
600, 17, (9078,  9069)
601, 13, (9078,  9069)
602, 16, (9078,  9069)
603, 14, (9078,  9069)
604, 17, (9078,  9069)
605, 15, (9078,  9069)
606, 15, (9078,  9069)
607, 16, (9078,  9069)
608, 16, (9078,  9069)
609, 15, (9078,  9069)
610, 14, (9078,  9069)
611, 13, (9078,  9069)
612, 14, (7298,  8100)
613, 17, (9078,  9069)
614, 15, (9078,  9069)
615, 16, (7298,  8100)
616, 15, (9078,  9069)
617, 16, (9078,  9069)
618, 14, (9078,  9069)
619, 17, (9078,  9069)
620, 14, (9078,  9069)
621, 15, (9078,  9069)
622, 16, (7298,  8100)
623, 16, (9078,  9069)
624, 13, (7298,  8100)
625, 15, (9078,  9069)
626, 19, (9078,  9069)
627, 16, (7298,  8100)
628, 17, (9078,  9069)
629, 18, (9078,  9069)
630, 15, (9078,  9069)
631, 16, (9078,  9069)
632, 15, (9078,  9069)
633, 15, (9078,  9069)
634, 16, (9078,  9069)
635, 15, (9078,  9069)
636, 18, (9078,  9069)
637, 17, (9078,  9069)
638, 17, (9078,  9069)
639, 15, (9078,  9069)
640, 14, (9078,  9069)
641, 15, (9078,  9069)
642, 16, (9078,  9069)
643, 16, (9078,  9069)
644, 15, (9078,  9069)
645, 13, (9078,  9069)
646, 14, (9078,  9069)
647, 13, (9078,  9069)
648, 17, (7298,  8100)
649, 13, (9078,  9069)
650, 14, (9078,  9069)
651, 15, (9078,  9069)
652, 15, (7298,  8100)
653, 15, (9078,  9069)
654, 16, (9078,  9069)
655, 15, (9078,  9069)
656, 14, (9078,  9069)
657, 17, (9078,  9069)
658, 19, (9078,  9069)
659, 16, (9078,  9069)
660, 15, (9078,  9069)
661, 15, (9078,  9069)
662, 15, (9078,  9069)
663, 13, (9078,  9069)
664, 16, (9078,  9069)
665, 15, (9078,  9069)
666, 15, (9078,  9069)
667, 15, (9078,  9069)
668, 15, (9078,  9069)
669, 15, (9078,  9069)
670, 14, (9078,  9069)
671, 18, (9078,  9069)
672, 15, (9078,  9069)
673, 15, (9078,  9069)
674, 16, (9078,  9069)
675, 18, (9078,  9069)
676, 15, (9078,  9069)
677, 16, (9078,  9069)
678, 15, (9078,  9069)
679, 15, (7298,  8100)
680, 15, (9078,  9069)
681, 15, (9078,  9069)
682, 15, (9078,  9069)
683, 17, (9078,  9069)
684, 14, (9078,  9069)
685, 16, (9078,  9069)
686, 18, (9078,  9069)
687, 18, (9078,  9069)
688, 13, (9078,  9069)
689, 15, (9078,  9069)
690, 14, (9078,  9069)
691, 18, (9078,  9069)
692, 15, (9078,  9069)
693, 14, (9078,  9069)
694, 15, (9078,  9069)
695, 16, (9078,  9069)
696, 16, (9078,  9069)
697, 15, (9078,  9069)
698, 16, (9078,  9069)
699, 16, (9078,  9069)
700, 17, (9078,  9069)
701, 15, (9078,  9069)
702, 14, (9078,  9069)
703, 16, (9078,  9069)
704, 16, (7298,  8100)
705, 18, (9078,  9069)
706, 14, (9078,  9069)
707, 14, (9078,  9069)
708, 15, (9078,  9069)
709, 14, (9078,  9069)
710, 16, (9078,  9069)
711, 17, (9078,  9069)
712, 16, (9078,  9069)
713, 15, (7298,  8100)
714, 16, (9078,  9069)
715, 15, (9078,  9069)
716, 14, (9078,  9069)
717, 15, (9078,  9069)
718, 16, (9078,  9069)
719, 14, (9078,  9069)
720, 17, (9078,  9069)
721, 16, (9078,  9069)
722, 15, (9078,  9069)
723, 15, (9078,  9069)
724, 15, (9078,  9069)
725, 15, (9078,  9069)
726, 16, (9078,  9069)
727, 15, (9078,  9069)
728, 16, (9078,  9069)
729, 17, (9078,  9069)
730, 15, (9078,  9069)
731, 17, (9078,  9069)
732, 15, (9078,  9069)
733, 14, (9078,  9069)
734, 14, (9078,  9069)
735, 14, (9078,  9069)
736, 13, (9078,  9069)
737, 15, (9078,  9069)
738, 14, (9078,  9069)
739, 16, (9078,  9069)
740, 17, (9078,  9069)
741, 16, (9078,  9069)
742, 16, (9078,  9069)
743, 16, (9078,  9069)
744, 16, (7298,  8100)
745, 15, (9078,  9069)
746, 15, (7298,  8100)
747, 17, (9078,  9069)
748, 13, (9078,  9069)
749, 15, (9078,  9069)
750, 15, (9078,  9069)
751, 16, (9078,  9069)
752, 16, (9078,  9069)
753, 14, (9078,  9069)
754, 16, (9078,  9069)
755, 15, (9078,  9069)
756, 20, (9078,  9069)
757, 16, (7298,  8100)
758, 17, (9078,  9069)
759, 15, (9078,  9069)
760, 14, (9078,  9069)
761, 16, (9078,  9069)
762, 13, (9078,  9069)
763, 15, (9078,  9069)
764, 16, (9078,  9069)
765, 14, (9078,  9069)
766, 16, (9078,  9069)
767, 17, (9078,  9069)
768, 14, (9078,  9069)
769, 16, (9078,  9069)
770, 16, (7298,  8100)
771, 14, (9078,  9069)
772, 15, (9078,  9069)
773, 15, (9078,  9069)
774, 14, (7298,  8100)
775, 16, (9078,  9069)
776, 14, (9078,  9069)
777, 17, (9078,  9069)
778, 15, (9078,  9069)
779, 15, (9078,  9069)
780, 16, (9078,  9069)
781, 15, (9078,  9069)
782, 13, (9078,  9069)
783, 17, (9078,  9069)
784, 13, (9078,  9069)
785, 14, (9078,  9069)
786, 15, (9078,  9069)
787, 13, (9078,  9069)
788, 17, (9078,  9069)
789, 17, (9078,  9069)
790, 19, (9078,  9069)
791, 17, (9078,  9069)
792, 16, (9078,  9069)
793, 14, (9078,  9069)
794, 16, (9078,  9069)
795, 17, (9078,  9069)
796, 16, (9078,  9069)
797, 14, (9078,  9069)
798, 14, (9078,  9069)
799, 17, (9078,  9069)
800, 16, (9078,  9069)
801, 15, (9078,  9069)
802, 14, (9078,  9069)
803, 16, (9078,  9069)
804, 17, (9078,  9069)
805, 14, (7298,  8100)
806, 16, (7298,  8100)
807, 15, (9078,  9069)
808, 17, (7298,  8100)
809, 17, (9078,  9069)
810, 16, (9078,  9069)
811, 14, (9078,  9069)
812, 18, (9078,  9069)
813, 15, (9078,  9069)
814, 13, (9078,  9069)
815, 15, (9078,  9069)
816, 15, (9078,  9069)
817, 15, (7298,  8100)
818, 15, (9078,  9069)
819, 17, (9078,  9069)
820, 14, (9078,  9069)
821, 17, (9078,  9069)
822, 14, (9078,  9069)
823, 15, (9078,  9069)
824, 15, (9078,  9069)
825, 14, (9078,  9069)
826, 17, (9078,  9069)
827, 18, (9078,  9069)
828, 18, (9078,  9069)
829, 15, (7298,  8100)
830, 17, (9078,  9069)
831, 15, (9078,  9069)
832, 14, (9078,  9069)
833, 17, (9078,  9069)
834, 15, (9078,  9069)
835, 16, (9078,  9069)
836, 17, (9078,  9069)
837, 15, (7298,  8100)
838, 16, (9078,  9069)
839, 16, (9078,  9069)
840, 15, (9078,  9069)
841, 16, (9078,  9069)
842, 16, (9078,  9069)
843, 14, (9078,  9069)
844, 17, (9078,  9069)
845, 15, (9078,  9069)
846, 19, (9078,  9069)
847, 14, (9078,  9069)
848, 16, (9078,  9069)
849, 17, (9078,  9069)
850, 16, (7298,  8100)
851, 16, (9078,  9069)
852, 15, (9078,  9069)
853, 15, (9078,  9069)
854, 16, (9078,  9069)
855, 15, (9078,  9069)
856, 16, (9078,  9069)
857, 16, (9078,  9069)
858, 18, (9078,  9069)
859, 13, (9078,  9069)
860, 18, (9078,  9069)
861, 17, (9078,  9069)
862, 16, (9078,  9069)
863, 16, (9078,  9069)
864, 15, (9078,  9069)
865, 17, (9078,  9069)
866, 15, (9078,  9069)
867, 16, (9078,  9069)
868, 17, (7298,  8100)
869, 18, (9078,  9069)
870, 13, (9078,  9069)
871, 16, (9078,  9069)
872, 18, (7298,  8100)
873, 16, (9078,  9069)
874, 15, (7298,  8100)
875, 16, (9078,  9069)
876, 14, (9078,  9069)
877, 15, (9078,  9069)
878, 16, (9078,  9069)
879, 15, (9078,  9069)
880, 14, (9078,  9069)
881, 16, (9078,  9069)
882, 14, (7298,  8100)
883, 16, (9078,  9069)
884, 17, (9078,  9069)
885, 16, (9078,  9069)
886, 16, (9078,  9069)
887, 16, (9078,  9069)
888, 16, (9078,  9069)
889, 14, (9078,  9069)
890, 19, (9078,  9069)
891, 15, (9078,  9069)
892, 18, (7298,  8100)
893, 15, (9078,  9069)
894, 16, (9078,  9069)
895, 16, (9078,  9069)
896, 15, (9078,  9069)
897, 15, (9078,  9069)
898, 16, (9078,  9069)
899, 19, (9078,  9069)
900, 16, (9078,  9069)
901, 16, (9078,  9069)
902, 15, (9078,  9069)
903, 17, (9078,  9069)
904, 13, (9078,  9069)
905, 14, (9078,  9069)
906, 14, (9078,  9069)
907, 16, (9078,  9069)
908, 15, (9078,  9069)
909, 14, (9078,  9069)
910, 15, (9078,  9069)
911, 14, (9078,  9069)
912, 16, (9078,  9069)
913, 17, (9078,  9069)
914, 14, (9078,  9069)
915, 15, (9078,  9069)
916, 16, (9078,  9069)
917, 16, (9078,  9069)
918, 17, (9078,  9069)
919, 17, (9078,  9069)
920, 16, (9078,  9069)
921, 15, (9078,  9069)
922, 15, (9078,  9069)
923, 14, (9078,  9069)
924, 15, (9078,  9069)
925, 15, (9078,  9069)
926, 16, (9078,  9069)
927, 14, (9078,  9069)
928, 17, (9078,  9069)
929, 16, (9078,  9069)
930, 13, (7298,  8100)
931, 15, (9078,  9069)
932, 18, (9078,  9069)
933, 15, (9078,  9069)
934, 15, (9078,  9069)
935, 16, (9078,  9069)
936, 15, (9078,  9069)
937, 16, (9078,  9069)
938, 18, (9078,  9069)
939, 15, (9078,  9069)
940, 18, (9078,  9069)
941, 15, (9078,  9069)
942, 16, (9078,  9069)
943, 16, (7298,  8100)
944, 15, (9078,  9069)
945, 17, (9078,  9069)
946, 16, (9078,  9069)
947, 16, (9078,  9069)
948, 16, (9078,  9069)
949, 16, (9078,  9069)
950, 15, (9078,  9069)
951, 15, (9078,  9069)
952, 15, (9078,  9069)
953, 15, (9078,  9069)
954, 17, (9078,  9069)
955, 15, (9078,  9069)
956, 16, (9078,  9069)
957, 16, (9078,  9069)
958, 14, (9078,  9069)
959, 17, (9078,  9069)
960, 15, (9078,  9069)
961, 18, (9078,  9069)
962, 16, (9078,  9069)
963, 17, (9078,  9069)
964, 16, (9078,  9069)
965, 15, (9078,  9069)
966, 16, (7298,  8100)
967, 14, (9078,  9069)
968, 15, (9078,  9069)
969, 16, (9078,  9069)
970, 15, (9078,  9069)
971, 17, (9078,  9069)
972, 13, (9078,  9069)
973, 17, (9078,  9069)
974, 16, (9078,  9069)
975, 15, (9078,  9069)
976, 14, (9078,  9069)
977, 16, (9078,  9069)
978, 15, (9078,  9069)
979, 18, (9078,  9069)
980, 15, (9078,  9069)
981, 16, (9078,  9069)
982, 15, (7298,  8100)
983, 16, (9078,  9069)
984, 17, (9078,  9069)
985, 17, (9078,  9069)
986, 18, (9078,  9069)
987, 19, (9078,  9069)
988, 16, (9078,  9069)
989, 16, (9078,  9069)
990, 16, (9078,  9069)
991, 15, (9078,  9069)
992, 15, (9078,  9069)
993, 16, (9078,  9069)
994, 15, (9078,  9069)
995, 15, (9078,  9069)
996, 14, (9078,  9069)
997, 16, (9078,  9069)
998, 13, (9078,  9069)
