21
240, 14, (3249,  3140,  2977)
241, 14, (3249,  3140,  2977)
242, 13, (3249,  3140,  2977)
243, 14, (3249,  3140,  2977)
244, 16, (3249,  3140,  2977)
245, 14, (3249,  3140,  2977)
246, 15, (3249,  3140,  2977)
247, 12, (3249,  3140,  2977)
248, 15, (3249,  3140,  2977)
249, 12, (3249,  3140,  2977)
250, 14, (3249,  3140,  2977)
251, 14, (3249,  3140,  2977)
252, 14, (3249,  3140,  2977)
253, 14, (3249,  3140,  2977)
254, 16, (3249,  3140,  2977)
255, 14, (3249,  3140,  2977)
256, 16, (3249,  3140,  2977)
257, 14, (3249,  3140,  2977)
258, 14, (3249,  3140,  2977)
259, 16, (3249,  3140,  2977)
260, 13, (3249,  3140,  2977)
261, 14, (3249,  3140,  2977)
262, 16, (3249,  3140,  2977)
263, 13, (3249,  3140,  2977)
264, 13, (3249,  3140,  2977)
265, 14, (3249,  3140,  2977)
266, 13, (3249,  3140,  2977)
267, 15, (3249,  3140,  2977)
268, 14, (3249,  3140,  2977)
269, 14, (3249,  3140,  2977)
270, 15, (3249,  3140,  2977)
271, 15, (3249,  3140,  2977)
272, 13, (3249,  3140,  2977)
273, 15, (3249,  3140,  2977)
274, 14, (3249,  3140,  2977)
275, 14, (3249,  3140,  2977)
276, 15, (3249,  3140,  2977)
277, 15, (3249,  3140,  2977)
278, 14, (3881,  3365)
279, 13, (3249,  3140,  2977)
280, 13, (3249,  3140,  2977)
281, 17, (3249,  3140,  2977)
282, 16, (3249,  3140,  2977)
283, 12, (3249,  3140,  2977)
284, 12, (3881,  3365)
285, 14, (3881,  3365)
286, 15, (3249,  3140,  2977)
287, 15, (3249,  3140,  2977)
288, 15, (3249,  3140,  2977)
289, 14, (3249,  3140,  2977)
290, 16, (3249,  3140,  2977)
291, 14, (3249,  3140,  2977)
292, 15, (3249,  3140,  2977)
293, 12, (3249,  3140,  2977)
294, 15, (3249,  3140,  2977)
295, 15, (3249,  3140,  2977)
296, 14, (3249,  3140,  2977)
297, 13, (3249,  3140,  2977)
298, 14, (3249,  3140,  2977)
299, 14, (3249,  3140,  2977)
300, 14, (3249,  3140,  2977)
301, 15, (3249,  3140,  2977)
302, 13, (3249,  3140,  2977)
303, 14, (3249,  3140,  2977)
304, 15, (3249,  3140,  2977)
305, 15, (3249,  3140,  2977)
306, 16, (3249,  3140,  2977)
307, 12, (3249,  3140,  2977)
308, 13, (3249,  3140,  2977)
309, 14, (3249,  3140,  2977)
310, 13, (3249,  3140,  2977)
311, 13, (3249,  3140,  2977)
312, 15, (3249,  3140,  2977)
313, 14, (3249,  3140,  2977)
314, 13, (3249,  3140,  2977)
315, 15, (3881,  3365)
316, 16, (3249,  3140,  2977)
317, 15, (3249,  3140,  2977)
318, 15, (3249,  3140,  2977)
319, 14, (3249,  3140,  2977)
320, 16, (3249,  3140,  2977)
321, 13, (3249,  3140,  2977)
322, 15, (3249,  3140,  2977)
323, 14, (3249,  3140,  2977)
324, 14, (3249,  3140,  2977)
325, 15, (3249,  3140,  2977)
326, 13, (3249,  3140,  2977)
327, 16, (3249,  3140,  2977)
328, 15, (3249,  3140,  2977)
329, 15, (3249,  3140,  2977)
330, 14, (3249,  3140,  2977)
331, 14, (3249,  3140,  2977)
332, 14, (3249,  3140,  2977)
333, 12, (3249,  3140,  2977)
334, 16, (3249,  3140,  2977)
335, 12, (3249,  3140,  2977)
336, 15, (3249,  3140,  2977)
337, 13, (3249,  3140,  2977)
338, 13, (3249,  3140,  2977)
339, 15, (3249,  3140,  2977)
340, 15, (3249,  3140,  2977)
341, 13, (3249,  3140,  2977)
342, 13, (3249,  3140,  2977)
343, 15, (3881,  3365)
344, 15, (3249,  3140,  2977)
345, 13, (3249,  3140,  2977)
346, 14, (3249,  3140,  2977)
347, 14, (3249,  3140,  2977)
348, 13, (3249,  3140,  2977)
349, 13, (3249,  3140,  2977)
350, 13, (3249,  3140,  2977)
351, 16, (3249,  3140,  2977)
352, 14, (3249,  3140,  2977)
353, 16, (3249,  3140,  2977)
354, 13, (3249,  3140,  2977)
355, 12, (3249,  3140,  2977)
356, 16, (3249,  3140,  2977)
357, 13, (3249,  3140,  2977)
358, 12, (3249,  3140,  2977)
359, 14, (3249,  3140,  2977)
360, 14, (3249,  3140,  2977)
361, 16, (3249,  3140,  2977)
362, 12, (3249,  3140,  2977)
363, 13, (3249,  3140,  2977)
364, 14, (3249,  3140,  2977)
365, 16, (3249,  3140,  2977)
366, 16, (3249,  3140,  2977)
367, 13, (3249,  3140,  2977)
368, 15, (3249,  3140,  2977)
369, 15, (3249,  3140,  2977)
370, 17, (3249,  3140,  2977)
371, 14, (3249,  3140,  2977)
372, 15, (3249,  3140,  2977)
373, 16, (3249,  3140,  2977)
374, 14, (3249,  3140,  2977)
375, 14, (3249,  3140,  2977)
376, 12, (3249,  3140,  2977)
377, 13, (3249,  3140,  2977)
378, 13, (3249,  3140,  2977)
379, 13, (3249,  3140,  2977)
380, 12, (3249,  3140,  2977)
381, 14, (3249,  3140,  2977)
382, 13, (3249,  3140,  2977)
383, 14, (3249,  3140,  2977)
384, 14, (3249,  3140,  2977)
385, 14, (3249,  3140,  2977)
386, 12, (3881,  3365)
387, 13, (3249,  3140,  2977)
388, 12, (3249,  3140,  2977)
389, 14, (3249,  3140,  2977)
390, 14, (3249,  3140,  2977)
391, 14, (3249,  3140,  2977)
392, 15, (3249,  3140,  2977)
393, 14, (3249,  3140,  2977)
394, 15, (3249,  3140,  2977)
395, 15, (3249,  3140,  2977)
396, 14, (3249,  3140,  2977)
397, 13, (3249,  3140,  2977)
398, 14, (3249,  3140,  2977)
399, 16, (3249,  3140,  2977)
400, 16, (3249,  3140,  2977)
401, 13, (3249,  3140,  2977)
402, 12, (3249,  3140,  2977)
403, 17, (3249,  3140,  2977)
404, 15, (3249,  3140,  2977)
405, 14, (3249,  3140,  2977)
406, 15, (3881,  3365)
407, 15, (3249,  3140,  2977)
408, 13, (3249,  3140,  2977)
409, 17, (3249,  3140,  2977)
410, 17, (3249,  3140,  2977)
411, 15, (3249,  3140,  2977)
412, 16, (3249,  3140,  2977)
413, 15, (3249,  3140,  2977)
414, 13, (3249,  3140,  2977)
415, 16, (3249,  3140,  2977)
416, 14, (3249,  3140,  2977)
417, 13, (3249,  3140,  2977)
418, 16, (3249,  3140,  2977)
419, 13, (3249,  3140,  2977)
420, 15, (3249,  3140,  2977)
421, 13, (3249,  3140,  2977)
422, 12, (3249,  3140,  2977)
423, 15, (3249,  3140,  2977)
424, 16, (3249,  3140,  2977)
425, 15, (3249,  3140,  2977)
426, 12, (3249,  3140,  2977)
427, 14, (3249,  3140,  2977)
428, 14, (3249,  3140,  2977)
429, 15, (3249,  3140,  2977)
430, 14, (3249,  3140,  2977)
431, 14, (3249,  3140,  2977)
432, 13, (3249,  3140,  2977)
433, 13, (3249,  3140,  2977)
434, 16, (3881,  3365)
435, 15, (3249,  3140,  2977)
436, 12, (3249,  3140,  2977)
437, 17, (3249,  3140,  2977)
438, 16, (3249,  3140,  2977)
439, 18, (3249,  3140,  2977)
440, 15, (3249,  3140,  2977)
441, 14, (3249,  3140,  2977)
442, 16, (3249,  3140,  2977)
443, 14, (3249,  3140,  2977)
444, 14, (3249,  3140,  2977)
445, 15, (3249,  3140,  2977)
446, 14, (3249,  3140,  2977)
447, 14, (3249,  3140,  2977)
448, 13, (3249,  3140,  2977)
449, 14, (3249,  3140,  2977)
450, 15, (3249,  3140,  2977)
451, 13, (3249,  3140,  2977)
452, 14, (3249,  3140,  2977)
453, 14, (3249,  3140,  2977)
454, 15, (3249,  3140,  2977)
455, 12, (3249,  3140,  2977)
456, 16, (3249,  3140,  2977)
457, 16, (3249,  3140,  2977)
458, 16, (3249,  3140,  2977)
459, 15, (3249,  3140,  2977)
460, 14, (3249,  3140,  2977)
461, 14, (3249,  3140,  2977)
462, 12, (3249,  3140,  2977)
463, 15, (3881,  3365)
464, 14, (3249,  3140,  2977)
465, 15, (3249,  3140,  2977)
466, 15, (3249,  3140,  2977)
467, 13, (3881,  3365)
468, 14, (3249,  3140,  2977)
469, 16, (3249,  3140,  2977)
470, 13, (3249,  3140,  2977)
471, 14, (3249,  3140,  2977)
472, 12, (3249,  3140,  2977)
473, 14, (3249,  3140,  2977)
474, 14, (3249,  3140,  2977)
475, 13, (3249,  3140,  2977)
476, 15, (3249,  3140,  2977)
477, 14, (3249,  3140,  2977)
478, 15, (3249,  3140,  2977)
479, 13, (3249,  3140,  2977)
480, 16, (3249,  3140,  2977)
481, 15, (3249,  3140,  2977)
482, 13, (3249,  3140,  2977)
483, 15, (3249,  3140,  2977)
484, 16, (3249,  3140,  2977)
485, 14, (3249,  3140,  2977)
486, 14, (3249,  3140,  2977)
487, 14, (3249,  3140,  2977)
488, 16, (3249,  3140,  2977)
489, 14, (3249,  3140,  2977)
490, 14, (3249,  3140,  2977)
491, 13, (3249,  3140,  2977)
492, 14, (3249,  3140,  2977)
493, 16, (3249,  3140,  2977)
494, 14, (3249,  3140,  2977)
495, 13, (3249,  3140,  2977)
496, 13, (3249,  3140,  2977)
497, 13, (3249,  3140,  2977)
498, 14, (3249,  3140,  2977)
499, 13, (3249,  3140,  2977)
500, 12, (3249,  3140,  2977)
501, 15, (3249,  3140,  2977)
502, 13, (3249,  3140,  2977)
503, 13, (3249,  3140,  2977)
504, 14, (3249,  3140,  2977)
505, 14, (3249,  3140,  2977)
506, 17, (3249,  3140,  2977)
507, 17, (3249,  3140,  2977)
508, 13, (3249,  3140,  2977)
509, 13, (3249,  3140,  2977)
510, 14, (3249,  3140,  2977)
511, 13, (3249,  3140,  2977)
512, 13, (3249,  3140,  2977)
513, 14, (3249,  3140,  2977)
514, 14, (3249,  3140,  2977)
515, 13, (3249,  3140,  2977)
516, 15, (3249,  3140,  2977)
517, 14, (3249,  3140,  2977)
518, 15, (3249,  3140,  2977)
519, 17, (3249,  3140,  2977)
520, 15, (3249,  3140,  2977)
521, 17, (3249,  3140,  2977)
522, 14, (3249,  3140,  2977)
523, 13, (3249,  3140,  2977)
524, 13, (3249,  3140,  2977)
525, 16, (3249,  3140,  2977)
526, 14, (3249,  3140,  2977)
527, 17, (3249,  3140,  2977)
528, 13, (3249,  3140,  2977)
529, 12, (3249,  3140,  2977)
530, 16, (3249,  3140,  2977)
531, 18, (3249,  3140,  2977)
532, 17, (3249,  3140,  2977)
533, 14, (3249,  3140,  2977)
534, 17, (3249,  3140,  2977)
535, 16, (3249,  3140,  2977)
536, 15, (3249,  3140,  2977)
537, 15, (3249,  3140,  2977)
538, 14, (3249,  3140,  2977)
539, 14, (3249,  3140,  2977)
540, 16, (3249,  3140,  2977)
541, 14, (3249,  3140,  2977)
542, 16, (3249,  3140,  2977)
543, 16, (3249,  3140,  2977)
544, 14, (3881,  3365)
545, 14, (3249,  3140,  2977)
546, 14, (3249,  3140,  2977)
547, 12, (3249,  3140,  2977)
548, 19, (3249,  3140,  2977)
549, 16, (3249,  3140,  2977)
550, 14, (3249,  3140,  2977)
551, 14, (3249,  3140,  2977)
552, 16, (3249,  3140,  2977)
553, 14, (3249,  3140,  2977)
554, 14, (3249,  3140,  2977)
555, 16, (3249,  3140,  2977)
556, 15, (3249,  3140,  2977)
557, 15, (3249,  3140,  2977)
558, 14, (3249,  3140,  2977)
559, 14, (3881,  3365)
560, 15, (3249,  3140,  2977)
561, 14, (3249,  3140,  2977)
562, 15, (3249,  3140,  2977)
563, 15, (3249,  3140,  2977)
564, 16, (3249,  3140,  2977)
565, 12, (3249,  3140,  2977)
566, 15, (3249,  3140,  2977)
567, 15, (3249,  3140,  2977)
568, 12, (3249,  3140,  2977)
569, 14, (3249,  3140,  2977)
570, 13, (3249,  3140,  2977)
571, 13, (3249,  3140,  2977)
572, 14, (3249,  3140,  2977)
573, 12, (3249,  3140,  2977)
574, 13, (3249,  3140,  2977)
575, 15, (3249,  3140,  2977)
576, 13, (3249,  3140,  2977)
577, 13, (3249,  3140,  2977)
578, 14, (3249,  3140,  2977)
579, 14, (3249,  3140,  2977)
580, 17, (3249,  3140,  2977)
581, 13, (3249,  3140,  2977)
582, 15, (3249,  3140,  2977)
583, 14, (3249,  3140,  2977)
584, 12, (3249,  3140,  2977)
585, 15, (3249,  3140,  2977)
586, 13, (3249,  3140,  2977)
587, 14, (3249,  3140,  2977)
588, 18, (3249,  3140,  2977)
589, 15, (3249,  3140,  2977)
590, 13, (3249,  3140,  2977)
591, 14, (3249,  3140,  2977)
592, 14, (3249,  3140,  2977)
593, 15, (3249,  3140,  2977)
594, 13, (3249,  3140,  2977)
595, 15, (3249,  3140,  2977)
596, 17, (3249,  3140,  2977)
597, 15, (3249,  3140,  2977)
598, 17, (3249,  3140,  2977)
599, 15, (3249,  3140,  2977)
600, 14, (3881,  3365)
601, 12, (3249,  3140,  2977)
602, 13, (3249,  3140,  2977)
603, 14, (3249,  3140,  2977)
604, 13, (3249,  3140,  2977)
605, 13, (3249,  3140,  2977)
606, 16, (3249,  3140,  2977)
607, 14, (3249,  3140,  2977)
608, 15, (3249,  3140,  2977)
609, 14, (3249,  3140,  2977)
610, 14, (3249,  3140,  2977)
611, 12, (3249,  3140,  2977)
612, 17, (3249,  3140,  2977)
613, 13, (3249,  3140,  2977)
614, 13, (3249,  3140,  2977)
615, 13, (3249,  3140,  2977)
616, 17, (3249,  3140,  2977)
617, 13, (3249,  3140,  2977)
618, 14, (3249,  3140,  2977)
619, 15, (3249,  3140,  2977)
620, 13, (3249,  3140,  2977)
621, 14, (3249,  3140,  2977)
622, 12, (3249,  3140,  2977)
623, 13, (3249,  3140,  2977)
624, 12, (3249,  3140,  2977)
625, 17, (3249,  3140,  2977)
626, 14, (3249,  3140,  2977)
627, 15, (3249,  3140,  2977)
628, 15, (3249,  3140,  2977)
629, 13, (3249,  3140,  2977)
630, 16, (3249,  3140,  2977)
631, 16, (3249,  3140,  2977)
632, 18, (3249,  3140,  2977)
633, 17, (3249,  3140,  2977)
634, 12, (3249,  3140,  2977)
635, 14, (3249,  3140,  2977)
636, 15, (3249,  3140,  2977)
637, 13, (3249,  3140,  2977)
638, 15, (3249,  3140,  2977)
639, 16, (3249,  3140,  2977)
640, 15, (3249,  3140,  2977)
641, 14, (3249,  3140,  2977)
642, 13, (3249,  3140,  2977)
643, 14, (3249,  3140,  2977)
644, 16, (3249,  3140,  2977)
645, 13, (3249,  3140,  2977)
646, 13, (3249,  3140,  2977)
647, 14, (3249,  3140,  2977)
648, 12, (3249,  3140,  2977)
649, 16, (3249,  3140,  2977)
650, 16, (3249,  3140,  2977)
651, 13, (3249,  3140,  2977)
652, 15, (3249,  3140,  2977)
653, 13, (3249,  3140,  2977)
654, 13, (3249,  3140,  2977)
655, 14, (3249,  3140,  2977)
656, 15, (3249,  3140,  2977)
657, 14, (3249,  3140,  2977)
658, 14, (3249,  3140,  2977)
659, 15, (3249,  3140,  2977)
660, 14, (3249,  3140,  2977)
661, 14, (3249,  3140,  2977)
662, 16, (3249,  3140,  2977)
663, 15, (3249,  3140,  2977)
664, 13, (3249,  3140,  2977)
665, 13, (3249,  3140,  2977)
666, 16, (3249,  3140,  2977)
667, 15, (3249,  3140,  2977)
668, 14, (3249,  3140,  2977)
669, 17, (3249,  3140,  2977)
670, 15, (3249,  3140,  2977)
671, 15, (3249,  3140,  2977)
672, 14, (3249,  3140,  2977)
673, 16, (3249,  3140,  2977)
674, 15, (3249,  3140,  2977)
675, 13, (3249,  3140,  2977)
676, 14, (3249,  3140,  2977)
677, 14, (3249,  3140,  2977)
678, 12, (3249,  3140,  2977)
679, 14, (3249,  3140,  2977)
680, 14, (3249,  3140,  2977)
681, 14, (3249,  3140,  2977)
682, 14, (3249,  3140,  2977)
683, 18, (3249,  3140,  2977)
684, 16, (3249,  3140,  2977)
685, 14, (3249,  3140,  2977)
686, 15, (3249,  3140,  2977)
687, 12, (3249,  3140,  2977)
688, 14, (3249,  3140,  2977)
689, 13, (3249,  3140,  2977)
690, 14, (3249,  3140,  2977)
691, 13, (3249,  3140,  2977)
692, 14, (3249,  3140,  2977)
693, 13, (3249,  3140,  2977)
694, 15, (3249,  3140,  2977)
695, 15, (3249,  3140,  2977)
696, 13, (3249,  3140,  2977)
697, 13, (3881,  3365)
698, 14, (3249,  3140,  2977)
699, 17, (3249,  3140,  2977)
700, 12, (3249,  3140,  2977)
701, 16, (3249,  3140,  2977)
702, 13, (3881,  3365)
703, 13, (3249,  3140,  2977)
704, 16, (3249,  3140,  2977)
705, 18, (3249,  3140,  2977)
706, 15, (3249,  3140,  2977)
707, 12, (3249,  3140,  2977)
708, 13, (3249,  3140,  2977)
709, 16, (3249,  3140,  2977)
710, 13, (3249,  3140,  2977)
711, 13, (3249,  3140,  2977)
712, 15, (3881,  3365)
713, 14, (3249,  3140,  2977)
714, 15, (3249,  3140,  2977)
715, 17, (3249,  3140,  2977)
716, 15, (3249,  3140,  2977)
717, 15, (3881,  3365)
718, 14, (3249,  3140,  2977)
719, 15, (3249,  3140,  2977)
720, 14, (3249,  3140,  2977)
721, 14, (3249,  3140,  2977)
722, 16, (3249,  3140,  2977)
723, 14, (3249,  3140,  2977)
724, 15, (3249,  3140,  2977)
725, 16, (3249,  3140,  2977)
726, 13, (3249,  3140,  2977)
727, 15, (3881,  3365)
728, 16, (3249,  3140,  2977)
729, 15, (3249,  3140,  2977)
730, 14, (3249,  3140,  2977)
731, 15, (3249,  3140,  2977)
732, 16, (3249,  3140,  2977)
733, 16, (3249,  3140,  2977)
734, 15, (3249,  3140,  2977)
735, 13, (3249,  3140,  2977)
736, 16, (3249,  3140,  2977)
737, 16, (3249,  3140,  2977)
738, 13, (3249,  3140,  2977)
739, 15, (3249,  3140,  2977)
740, 13, (3249,  3140,  2977)
741, 14, (3249,  3140,  2977)
742, 15, (3249,  3140,  2977)
743, 14, (3249,  3140,  2977)
744, 15, (3249,  3140,  2977)
745, 14, (3249,  3140,  2977)
746, 15, (3249,  3140,  2977)
747, 13, (3249,  3140,  2977)
748, 14, (3249,  3140,  2977)
749, 12, (3249,  3140,  2977)
750, 12, (3249,  3140,  2977)
751, 14, (3249,  3140,  2977)
752, 12, (3249,  3140,  2977)
753, 15, (3249,  3140,  2977)
754, 17, (3249,  3140,  2977)
755, 14, (3249,  3140,  2977)
756, 14, (3249,  3140,  2977)
757, 15, (3249,  3140,  2977)
758, 14, (3249,  3140,  2977)
759, 16, (3249,  3140,  2977)
760, 13, (3249,  3140,  2977)
761, 13, (3249,  3140,  2977)
762, 14, (3249,  3140,  2977)
763, 13, (3249,  3140,  2977)
764, 17, (3249,  3140,  2977)
765, 15, (3249,  3140,  2977)
766, 14, (3249,  3140,  2977)
767, 13, (3249,  3140,  2977)
768, 17, (3249,  3140,  2977)
769, 17, (3249,  3140,  2977)
770, 15, (3249,  3140,  2977)
771, 12, (3249,  3140,  2977)
772, 12, (3249,  3140,  2977)
773, 16, (3249,  3140,  2977)
774, 16, (3249,  3140,  2977)
775, 14, (3249,  3140,  2977)
776, 13, (3881,  3365)
777, 14, (3249,  3140,  2977)
778, 13, (3249,  3140,  2977)
779, 17, (3249,  3140,  2977)
780, 13, (3249,  3140,  2977)
781, 13, (3249,  3140,  2977)
782, 12, (3249,  3140,  2977)
783, 15, (3249,  3140,  2977)
